id,lat,lng,name,company,line,railroadDivision,railroadCompanyClassification,duplicate2011,dataEorN2011,passengers2011,duplicate2012,dataEorN2012,passengers2012,duplicate2013,dataEorN2013,passengers2013,duplicate2014,dataEorN2014,passengers2014,duplicate2015,dataEorN2015,passengers2015,duplicate2016,dataEorN2016,passengers2016,duplicate2017,dataEorN2017,passengers2017
cv158,34.42759000,132.59528000,みどり中街,スカイレールサービス,広島短距離交通瀬野線,22,4,1,1,317,1,1,208,1,1,162,1,1,228,1,1,202,1,1,289,1,1,250
cv159,34.43045000,132.58951000,みどり中央,スカイレールサービス,広島短距離交通瀬野線,22,4,1,1,848,1,1,859,1,1,962,1,1,973,1,1,1140,1,1,1165,1,1,1536
cv160,34.42210000,132.59631000,みどり口,スカイレールサービス,広島短距離交通瀬野線,22,4,1,1,1165,1,1,1067,1,1,1114,1,1,1175,1,1,1340,1,1,1454,1,1,1328
cv161,37.07497000,136.92509000,和倉温泉,のと鉄道,七尾線,12,5,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0
cv162,37.04222000,136.96364000,七尾,のと鉄道,七尾線,12,5,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0
cv163,37.07897000,136.85760000,笠師保,のと鉄道,七尾線,12,5,1,1,53,1,1,40,1,1,50,1,1,41,1,1,29,1,1,31,1,1,27
cv164,37.06566000,136.89072000,田鶴浜,のと鉄道,七尾線,12,5,1,1,248,1,1,235,1,1,244,1,1,192,1,1,185,1,1,207,1,1,178
cv165,37.14794000,136.87453000,西岸,のと鉄道,七尾線,12,5,1,1,38,1,1,31,1,1,24,1,1,24,1,1,24,1,1,10,1,1,22
cv166,37.22872000,136.90381000,穴水,のと鉄道,七尾線,12,5,1,1,145,1,1,135,1,1,125,1,1,97,1,1,131,1,1,123,1,1,121
cv167,37.10959000,136.85384000,能登中島,のと鉄道,七尾線,12,5,1,1,156,1,1,146,1,1,139,1,1,132,1,1,116,1,1,132,1,1,119
cv168,37.18026000,136.89826000,能登鹿島,のと鉄道,七尾線,12,5,1,1,10,1,1,10,1,1,11,1,1,6,1,1,4,1,1,3,1,1,3
cv169,36.41082000,139.33387000,桐生,わたらせ渓谷鐵道,わたらせ渓谷線,12,5,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,2,0
cv170,36.52105000,139.30806000,花輪,わたらせ渓谷鐵道,わたらせ渓谷線,12,5,1,1,89,1,1,95,1,1,86,1,1,86,1,1,85,1,1,79,1,1,71
cv171,36.49968000,139.27729000,水沼,わたらせ渓谷鐵道,わたらせ渓谷線,12,5,1,1,161,1,1,166,1,1,138,1,1,141,1,1,140,1,1,128,1,1,126
cv172,36.53766000,139.35700000,神戸,わたらせ渓谷鐵道,わたらせ渓谷線,12,5,1,1,229,1,1,246,1,1,206,1,1,219,1,1,227,1,1,228,1,1,206
cv173,36.40985000,139.30464000,相老,わたらせ渓谷鐵道,わたらせ渓谷線,12,5,1,1,1492,1,1,1576,1,1,758,1,1,742,1,1,801,1,1,761,1,1,748
cv174,36.63722000,139.43998000,通洞,わたらせ渓谷鐵道,わたらせ渓谷線,12,5,1,1,67,1,1,65,1,1,54,1,1,57,1,1,57,1,1,48,1,1,40
cv175,36.46975000,139.25770000,上神梅,わたらせ渓谷鐵道,わたらせ渓谷線,12,5,1,1,39,1,1,40,1,1,41,1,1,51,1,1,40,1,1,41,1,1,39
cv176,36.65387000,139.45016000,間藤,わたらせ渓谷鐵道,わたらせ渓谷線,12,5,1,1,171,1,1,176,1,1,135,1,1,157,1,1,184,1,1,152,1,1,141
cv177,36.64221000,139.44818000,足尾,わたらせ渓谷鐵道,わたらせ渓谷線,12,5,1,1,49,1,1,59,1,1,48,1,1,53,1,1,50,1,1,48,1,1,63
cv178,36.42012000,139.30097000,運動公園,わたらせ渓谷鐵道,わたらせ渓谷線,12,5,1,1,85,1,1,82,1,1,82,1,1,89,1,1,92,1,1,90,1,1,90
cv179,36.53575000,139.33817000,小中,わたらせ渓谷鐵道,わたらせ渓谷線,12,5,1,1,46,1,1,50,1,1,46,1,1,41,1,1,37,1,1,30,1,1,24
cv180,36.48120000,139.25905000,本宿,わたらせ渓谷鐵道,わたらせ渓谷線,12,5,1,1,40,1,1,35,1,1,35,1,1,23,1,1,22,1,1,19,1,1,16
cv181,36.43429000,139.27757000,大間々,わたらせ渓谷鐵道,わたらせ渓谷線,12,5,1,1,477,1,1,519,1,1,468,1,1,492,1,1,488,1,1,469,1,1,465
cv182,36.58096000,139.39636000,沢入,わたらせ渓谷鐵道,わたらせ渓谷線,12,5,1,1,39,1,1,40,1,1,44,1,1,42,1,1,39,1,1,33,1,1,28
cv183,36.40796000,139.31538000,下新田,わたらせ渓谷鐵道,わたらせ渓谷線,12,5,1,1,55,1,1,57,1,1,63,1,1,70,1,1,65,1,1,64,1,1,52
cv184,36.61751000,139.42103000,原向,わたらせ渓谷鐵道,わたらせ渓谷線,12,5,1,1,3,1,1,5,1,1,4,1,1,6,1,1,5,1,1,4,1,1,2
cv185,36.52459000,139.31734000,中野,わたらせ渓谷鐵道,わたらせ渓谷線,12,5,1,1,18,1,1,13,1,1,13,1,1,8,1,1,6,1,1,4,1,1,6
cv186,33.59308000,134.35188000,海部,阿佐海岸鉄道,阿佐東線,12,5,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0
cv187,33.56728000,134.30091000,宍喰,阿佐海岸鉄道,阿佐東線,12,5,1,1,39,1,1,38,1,1,38,1,1,36,1,1,38,1,1,31,1,1,31
cv188,33.54750000,134.28840000,甲浦,阿佐海岸鉄道,阿佐東線,12,5,1,1,42,1,1,40,1,1,40,1,1,39,1,1,40,1,1,41,1,1,41
cv189,37.75341000,140.46006000,福島,阿武隈急行,阿武隈急行線,12,5,2,1,0,2,1,0,2,1,0,2,1,0,2,1,4316,1,1,4191,1,1,4068
cv190,37.97892000,140.77235000,角田,阿武隈急行,阿武隈急行線,12,5,1,1,1285,1,1,1419,1,1,1234,1,1,1220,1,1,1465,1,1,1450,1,1,1465
cv191,37.96456000,140.76959000,南角田,阿武隈急行,阿武隈急行線,12,5,1,1,33,1,1,36,1,1,33,1,1,32,1,1,40,1,1,33,1,1,28
cv192,37.82009000,140.56722000,大泉,阿武隈急行,阿武隈急行線,12,5,1,1,397,1,1,474,1,1,416,1,1,410,1,1,544,1,1,552,1,1,510
cv193,37.81478000,140.55701000,保原,阿武隈急行,阿武隈急行線,12,5,1,1,882,1,1,1095,1,1,1087,1,1,970,1,1,1090,1,1,1085,1,1,1046
cv194,37.79532000,140.47912000,卸町,阿武隈急行,阿武隈急行線,12,5,1,1,509,1,1,659,1,1,698,1,1,604,1,1,675,1,1,672,1,1,641
cv195,37.80844000,140.52790000,高子,阿武隈急行,阿武隈急行線,12,5,1,1,93,1,1,121,1,1,129,1,1,117,1,1,137,1,1,114,1,1,116
cv196,37.80253000,140.49898000,瀬上,阿武隈急行,阿武隈急行線,12,5,1,1,266,1,1,305,1,1,382,1,1,339,1,1,338,1,1,326,1,1,307
cv197,37.89573000,140.64674000,兜,阿武隈急行,阿武隈急行線,12,5,1,1,7,1,1,5,1,1,4,1,1,7,1,1,4,1,1,4,1,1,3
cv198,38.01940000,140.78042000,岡,阿武隈急行,阿武隈急行線,12,5,1,1,98,1,1,104,1,1,98,1,1,82,1,1,101,1,1,97,1,1,118
cv199,37.80966000,140.54346000,上保原,阿武隈急行,阿武隈急行線,12,5,1,1,407,1,1,453,1,1,456,1,1,414,1,1,452,1,1,444,1,1,431
cv200,37.82809000,140.58072000,二井田,阿武隈急行,阿武隈急行線,12,5,1,1,64,1,1,72,1,1,79,1,1,69,1,1,78,1,1,74,1,1,68
cv201,37.94277000,140.77178000,北丸森,阿武隈急行,阿武隈急行線,12,5,1,1,20,1,1,28,1,1,25,1,1,18,1,1,21,1,1,22,1,1,21
cv202,37.93041000,140.76132000,丸森,阿武隈急行,阿武隈急行線,12,5,1,1,402,1,1,498,1,1,388,1,1,369,1,1,484,1,1,458,1,1,453
cv203,38.07803000,140.80931000,槻木,阿武隈急行,阿武隈急行線,12,5,1,1,906,1,1,1120,1,1,1085,1,1,1148,1,1,1195,1,1,1126,1,1,1144
cv204,37.99667000,140.77599000,横倉,阿武隈急行,阿武隈急行線,12,5,1,1,25,1,1,19,1,1,21,1,1,14,1,1,18,1,1,19,1,1,21
cv205,37.87441000,140.62720000,富野,阿武隈急行,阿武隈急行線,12,5,1,1,71,1,1,78,1,1,54,1,1,59,1,1,63,1,1,51,1,1,41
cv206,38.05043000,140.79001000,東船岡,阿武隈急行,阿武隈急行線,12,5,1,1,146,1,1,135,1,1,121,1,1,131,1,1,159,1,1,161,1,1,179
cv207,37.84571000,140.60311000,梁川,阿武隈急行,阿武隈急行線,12,5,1,1,442,1,1,506,1,1,505,1,1,455,1,1,504,1,1,482,1,1,496
cv208,37.79862000,140.48824000,福島学院前,阿武隈急行,阿武隈急行線,12,5,1,1,537,1,1,658,1,1,604,1,1,576,1,1,703,1,1,674,1,1,694
cv209,37.80672000,140.51080000,向瀬上,阿武隈急行,阿武隈急行線,12,5,1,1,54,1,1,55,1,1,63,1,1,54,1,1,58,1,1,57,1,1,62
cv210,37.83749000,140.59267000,新田,阿武隈急行,阿武隈急行線,12,5,1,1,291,1,1,314,1,1,284,1,1,267,1,1,306,1,1,280,1,1,258
cv211,37.85755000,140.61544000,やながわ希望の森公園前,阿武隈急行,阿武隈急行線,12,5,1,1,348,1,1,443,1,1,347,1,1,286,1,1,406,1,1,413,1,1,396
cv212,37.91372000,140.68613000,あぶくま,阿武隈急行,阿武隈急行線,12,5,1,1,5,1,1,10,1,1,12,1,1,11,1,1,13,1,1,15,1,1,12
cv213,35.08703000,137.15343000,新豊田,愛知環状鉄道,愛知環状鉄道線,12,5,1,1,11512,1,1,11945,1,1,12558,1,1,12353,1,1,13568,1,1,14167,1,1,14915
cv214,35.13649000,137.13494000,保見,愛知環状鉄道,愛知環状鉄道線,12,5,1,1,1237,1,1,1222,1,1,1274,1,1,1225,1,1,1290,1,1,1234,1,1,1218
cv215,35.19806000,137.10123000,山口,愛知環状鉄道,愛知環状鉄道線,12,5,1,1,2168,1,1,2188,1,1,2184,1,1,2146,1,1,2005,1,1,2016,1,1,1791
cv216,34.98229000,137.15494000,大門,愛知環状鉄道,愛知環状鉄道線,12,5,1,1,1916,1,1,2018,1,1,2211,1,1,2246,1,1,2384,1,1,2511,1,1,2678
cv217,35.26428000,137.04481000,高蔵寺,愛知環状鉄道,愛知環状鉄道線,12,5,2,3,0,2,3,0,2,3,0,2,3,0,2,1,10414,1,1,10620,1,1,10872
cv218,35.02774000,137.13916000,永覚,愛知環状鉄道,愛知環状鉄道線,12,5,1,1,415,1,1,436,1,1,480,1,1,476,1,1,482,1,1,523,1,1,571
cv219,35.07211000,137.15119000,新上挙母,愛知環状鉄道,愛知環状鉄道線,12,5,1,1,1069,1,1,1156,1,1,1226,1,1,1260,1,1,1381,1,1,1457,1,1,1583
cv220,35.17534000,137.10700000,八草,愛知環状鉄道,愛知環状鉄道線,12,5,1,1,4812,1,1,4956,1,1,5343,1,1,5015,1,1,5446,1,1,5652,1,1,6139
cv221,35.03983000,137.14709000,末野原,愛知環状鉄道,愛知環状鉄道線,12,5,1,1,1831,1,1,2021,1,1,2107,1,1,2164,1,1,2243,1,1,2286,1,1,2379
cv222,35.22659000,137.07861000,瀬戸市,愛知環状鉄道,愛知環状鉄道線,12,5,1,1,5238,1,1,5424,1,1,5616,1,1,5571,1,1,5960,1,1,6083,1,1,6339
cv223,35.01271000,137.13285000,三河上郷,愛知環状鉄道,愛知環状鉄道線,12,5,1,1,1609,1,1,1672,1,1,1755,1,1,1713,1,1,1782,1,1,1863,1,1,1875
cv224,34.99655000,137.13915000,北野桝塚,愛知環状鉄道,愛知環状鉄道線,12,5,1,1,1555,1,1,1620,1,1,1647,1,1,1710,1,1,1937,1,1,2052,1,1,2137
cv225,35.25119000,137.07160000,中水野,愛知環状鉄道,愛知環状鉄道線,12,5,1,1,2958,1,1,3091,1,1,3252,1,1,3275,1,1,3412,1,1,3357,1,1,3355
cv226,35.05579000,137.15089000,三河豊田,愛知環状鉄道,愛知環状鉄道線,12,5,1,1,9502,1,1,9949,1,1,10601,1,1,10733,1,1,12460,1,1,13247,1,1,14299
cv227,35.15440000,137.12086000,篠原,愛知環状鉄道,愛知環状鉄道線,12,5,1,1,212,1,1,229,1,1,221,1,1,217,1,1,253,1,1,256,1,1,281
cv228,35.20721000,137.08136000,瀬戸口,愛知環状鉄道,愛知環状鉄道線,12,5,1,1,3541,1,1,3537,1,1,3638,1,1,3539,1,1,3830,1,1,3915,1,1,4085
cv229,35.10555000,137.16116000,愛環梅坪,愛知環状鉄道,愛知環状鉄道線,12,5,1,1,1716,1,1,1743,1,1,1791,1,1,1727,1,1,1798,1,1,1846,1,1,1905
cv230,35.12153000,137.16284000,四郷,愛知環状鉄道,愛知環状鉄道線,12,5,1,1,1180,1,1,1229,1,1,1276,1,1,1234,1,1,1300,1,1,1333,1,1,1390
cv231,35.13323000,137.14762000,貝津,愛知環状鉄道,愛知環状鉄道線,12,5,1,1,1046,1,1,1005,1,1,930,1,1,902,1,1,926,1,1,994,1,1,1062
cv232,34.97188000,137.15760000,北岡崎,愛知環状鉄道,愛知環状鉄道線,12,5,1,1,3303,1,1,3385,1,1,3459,1,1,3352,1,1,3476,1,1,3497,1,1,3590
cv233,34.92390000,137.15739000,岡崎,愛知環状鉄道,愛知環状鉄道線,12,5,2,3,0,2,3,0,2,3,0,2,3,0,2,1,9635,1,1,9899,1,1,10395
cv234,34.95561000,137.15249000,中岡崎,愛知環状鉄道,愛知環状鉄道線,12,5,1,1,2812,1,1,2939,1,1,3081,1,1,3065,1,1,3345,1,1,3569,1,1,3830
cv235,34.94092000,137.15198000,六名,愛知環状鉄道,愛知環状鉄道線,12,5,1,1,1047,1,1,1098,1,1,1185,1,1,1170,1,1,1289,1,1,1398,1,1,1392
cv236,35.17179000,137.03754000,杁ヶ池公園,愛知高速交通,東部丘陵線,25,5,1,1,2960,1,1,2972,1,1,3083,1,1,3077,1,1,3169,1,1,3370,1,1,3263
cv237,35.17924000,137.09675000,陶磁資料館南,愛知高速交通,東部丘陵線,25,5,1,1,171,1,1,288,1,1,275,1,1,296,1,1,316,1,1,314,1,1,426
cv238,35.17418000,137.07668000,公園西,愛知高速交通,東部丘陵線,25,5,1,1,1175,1,1,1157,1,1,1159,1,1,1107,1,1,1213,1,1,1307,1,1,2570
cv239,35.17754000,137.08733000,愛・地球博記念公園,愛知高速交通,東部丘陵線,25,5,1,1,4511,1,1,4592,1,1,4798,1,1,4551,1,1,4893,1,1,4705,1,1,4911
cv240,35.17188000,137.06087000,芸大通,愛知高速交通,東部丘陵線,25,5,1,1,1735,1,1,1775,1,1,1808,1,1,1829,1,1,1977,1,1,2086,1,1,2097
cv241,35.17141000,137.04904000,長久手古戦場,愛知高速交通,東部丘陵線,25,5,1,1,3014,1,1,3165,1,1,3354,1,1,3122,1,1,3355,1,1,5508,1,1,6887
cv242,35.17752000,137.03508000,はなみずき通,愛知高速交通,東部丘陵線,25,5,1,1,2220,1,1,2360,1,1,2422,1,1,2423,1,1,2549,1,1,2779,1,1,2947
cv243,35.17657000,137.10615000,八草,愛知高速交通,東部丘陵線,25,5,1,1,5886,1,1,6076,1,1,6395,1,1,6411,1,1,6853,1,1,6670,1,1,7294
cv244,35.18221000,137.02293000,藤が丘,愛知高速交通,東部丘陵線,25,5,1,1,15329,1,1,15636,1,1,16230,1,1,16128,1,1,17106,1,1,18069,1,1,19781
cv245,35.11626000,135.77281000,多宝塔,鞍馬寺,鞍馬山鋼索鉄道,13,4,1,1,790,1,1,820,1,1,820,1,1,700,1,1,700,1,1,645,1,1,804
cv246,35.11437000,135.77288000,山門,鞍馬寺,鞍馬山鋼索鉄道,13,4,1,1,790,1,1,820,1,1,820,1,1,700,1,1,700,1,1,645,1,1,804
cv247,34.78067000,136.53068000,河芸,伊勢鉄道,伊勢線,12,5,1,1,79,1,1,86,1,1,134,1,1,130,1,1,92,1,1,94,1,1,96
cv248,34.80002000,136.54242000,伊勢上野,伊勢鉄道,伊勢線,12,5,1,1,82,1,1,102,1,1,101,1,1,96,1,1,92,1,1,120,1,1,113
cv249,34.84091000,136.55489000,鈴鹿サーキット稲生,伊勢鉄道,伊勢線,12,5,1,1,270,1,1,234,1,1,259,1,1,260,1,1,252,1,1,234,1,1,263
cv250,34.81171000,136.54308000,中瀬古,伊勢鉄道,伊勢線,12,5,1,1,278,1,1,259,1,1,281,1,1,287,1,1,258,1,1,240,1,1,258
cv251,34.87752000,136.58839000,鈴鹿,伊勢鉄道,伊勢線,12,5,1,1,506,1,1,398,1,1,490,1,1,547,1,1,550,1,1,545,1,1,526
cv252,34.85462000,136.56971000,玉垣,伊勢鉄道,伊勢線,12,5,1,1,312,1,1,318,1,1,297,1,1,313,1,1,292,1,1,319,1,1,389
cv253,34.82579000,136.54383000,徳田,伊勢鉄道,伊勢線,12,5,1,1,61,1,1,57,1,1,65,1,1,64,1,1,54,1,1,42,1,1,38
cv254,34.91080000,136.59898000,河原田,伊勢鉄道,伊勢線,12,5,2,3,0,2,3,0,2,3,0,2,3,0,2,3,0,2,1,0,1,1,258
cv255,34.75837000,136.51178000,東一身田,伊勢鉄道,伊勢線,12,5,1,1,136,1,1,103,1,1,134,1,1,135,1,1,116,1,1,118,1,1,124
cv256,34.73340000,136.51077000,津,伊勢鉄道,伊勢線,12,5,2,1,0,2,1,0,2,1,0,2,1,0,2,1,587,1,1,545,1,1,545
cv257,34.72127000,138.94902000,稲梓,伊豆急行,伊豆急行線,12,4,1,1,79,1,1,71,1,1,61,1,1,53,1,1,59,1,1,66,1,1,61
cv258,34.81764000,139.06997000,伊豆熱川,伊豆急行,伊豆急行線,12,4,1,1,1257,1,1,1309,1,1,1317,1,1,1242,1,1,1177,1,1,1115,1,1,1122
cv259,34.69847000,138.94126000,蓮台寺,伊豆急行,伊豆急行線,12,4,1,1,813,1,1,802,1,1,820,1,1,827,1,1,801,1,1,818,1,1,795
cv260,34.80250000,139.06111000,片瀬白田,伊豆急行,伊豆急行線,12,4,1,1,390,1,1,414,1,1,404,1,1,407,1,1,424,1,1,424,1,1,416
cv261,34.74672000,138.99522000,河津,伊豆急行,伊豆急行線,12,4,1,1,1580,1,1,1714,1,1,1659,1,1,1649,1,1,1701,1,1,1751,1,1,1675
cv262,34.82753000,139.07547000,伊豆北川,伊豆急行,伊豆急行線,12,4,1,1,84,1,1,62,1,1,64,1,1,66,1,1,74,1,1,83,1,1,73
cv263,34.68033000,138.94443000,伊豆急下田,伊豆急行,伊豆急行線,12,4,1,1,3185,1,1,3661,1,1,3577,1,1,3619,1,1,3675,1,1,3529,1,1,3558
cv264,34.95716000,139.08779000,南伊東,伊豆急行,伊豆急行線,12,4,1,1,1120,1,1,1182,1,1,1236,1,1,1155,1,1,1183,1,1,1193,1,1,1233
cv265,34.75385000,139.00504000,今井浜海岸,伊豆急行,伊豆急行線,12,4,1,1,225,1,1,323,1,1,324,1,1,312,1,1,332,1,1,319,1,1,288
cv266,34.90940000,139.13108000,富戸,伊豆急行,伊豆急行線,12,4,1,1,375,1,1,376,1,1,359,1,1,366,1,1,411,1,1,413,1,1,413
cv267,34.88952000,139.12144000,城ヶ崎海岸,伊豆急行,伊豆急行線,12,4,1,1,724,1,1,703,1,1,696,1,1,705,1,1,732,1,1,774,1,1,776
cv268,34.87664000,139.10753000,伊豆高原,伊豆急行,伊豆急行線,12,4,1,1,2883,1,1,3189,1,1,3029,1,1,3071,1,1,3167,1,1,3275,1,1,3289
cv269,34.77467000,139.03834000,伊豆稲取,伊豆急行,伊豆急行線,12,4,1,1,1725,1,1,1770,1,1,1706,1,1,1701,1,1,1708,1,1,1738,1,1,1668
cv270,34.84296000,139.07406000,伊豆大川,伊豆急行,伊豆急行線,12,4,1,1,304,1,1,327,1,1,328,1,1,319,1,1,329,1,1,308,1,1,293
cv271,34.97566000,139.09239000,伊東,伊豆急行,伊豆急行線,12,4,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,2,0
cv272,34.95083000,139.12581000,川奈,伊豆急行,伊豆急行線,12,4,1,1,1405,1,1,1501,1,1,1570,1,1,1564,1,1,1600,1,1,1595,1,1,1563
cv273,35.12767000,139.03763000,十国登り口,伊豆箱根鉄道,十国鋼索線,13,4,1,1,573,1,1,648,1,1,625,1,1,650,1,1,533,1,1,1285,1,1,476
cv274,35.12768000,139.04110000,十国峠,伊豆箱根鉄道,十国鋼索線,13,4,1,1,573,1,1,648,1,1,625,1,1,650,1,1,533,1,1,5163,1,1,476
cv275,34.97910000,138.95044000,修善寺,伊豆箱根鉄道,駿豆線,12,4,1,1,5124,1,1,5192,1,1,5122,1,1,4878,1,1,4957,1,1,3124,1,1,4899
cv276,35.12572000,138.90989000,三島,伊豆箱根鉄道,駿豆線,12,4,1,1,16737,1,1,17234,1,1,17286,1,1,16712,1,1,16966,1,1,4948,1,1,17000
cv277,34.99392000,138.93748000,大仁,伊豆箱根鉄道,駿豆線,12,4,1,1,2671,1,1,2702,1,1,2583,1,1,2483,1,1,2563,1,1,1606,1,1,2533
cv278,35.05419000,138.94537000,韮山,伊豆箱根鉄道,駿豆線,12,4,1,1,2942,1,1,2990,1,1,3078,1,1,2988,1,1,3032,1,1,1366,1,1,2923
cv279,34.98849000,138.95441000,牧之郷,伊豆箱根鉄道,駿豆線,12,4,1,1,460,1,1,474,1,1,483,1,1,462,1,1,444,1,1,2385,1,1,452
cv280,35.04048000,138.94740000,伊豆長岡,伊豆箱根鉄道,駿豆線,12,4,1,1,4736,1,1,4836,1,1,4899,1,1,4809,1,1,4816,1,1,1810,1,1,4953
cv281,35.11064000,138.92646000,三島二日町,伊豆箱根鉄道,駿豆線,12,4,1,1,2791,1,1,2888,1,1,2959,1,1,2977,1,1,3017,1,1,17673,1,1,3015
cv282,35.06623000,138.94358000,原木,伊豆箱根鉄道,駿豆線,12,4,1,1,748,1,1,717,1,1,740,1,1,698,1,1,722,1,1,1482,1,1,679
cv283,35.09131000,138.93953000,大場,伊豆箱根鉄道,駿豆線,12,4,1,1,5045,1,1,5068,1,1,5144,1,1,4929,1,1,4905,1,1,479,1,1,4977
cv284,35.11586000,138.91934000,三島田町,伊豆箱根鉄道,駿豆線,12,4,1,1,3040,1,1,3039,1,1,2980,1,1,2759,1,1,2827,1,1,496,1,1,2703
cv285,35.01528000,138.94596000,田京,伊豆箱根鉄道,駿豆線,12,4,1,1,2653,1,1,2736,1,1,2723,1,1,2657,1,1,2628,1,1,3004,1,1,2593
cv286,35.07940000,138.94146000,伊豆仁田,伊豆箱根鉄道,駿豆線,12,4,1,1,3240,1,1,3308,1,1,3302,1,1,3190,1,1,3304,1,1,3432,1,1,3267
cv287,35.11898000,138.91144000,三島広小路,伊豆箱根鉄道,駿豆線,12,4,1,1,4037,1,1,4103,1,1,4039,1,1,3896,1,1,3905,1,1,496,1,1,3895
cv288,35.27962000,139.14904000,穴部,伊豆箱根鉄道,大雄山線,12,4,1,1,1337,1,1,1365,1,1,1438,1,1,1387,1,1,1362,1,1,4927,1,1,1330
cv289,35.31601000,139.11779000,和田河原,伊豆箱根鉄道,大雄山線,12,4,1,1,3246,1,1,3256,1,1,3324,1,1,3222,1,1,3179,1,1,2581,1,1,3162
cv290,35.25613000,139.15631000,小田原,伊豆箱根鉄道,大雄山線,12,4,1,1,16983,1,1,17324,1,1,17929,1,1,17560,1,1,17618,1,1,16829,1,1,17583
cv291,35.29857000,139.12903000,岩原,伊豆箱根鉄道,大雄山線,12,4,1,1,1648,1,1,1672,1,1,1711,1,1,1672,1,1,1622,1,1,2952,1,1,1603
cv292,35.31913000,139.10328000,大雄山,伊豆箱根鉄道,大雄山線,12,4,1,1,5271,1,1,5364,1,1,5542,1,1,5315,1,1,5334,1,1,457,1,1,5135
cv293,35.26865000,139.15742000,井細田,伊豆箱根鉄道,大雄山線,12,4,1,1,2519,1,1,2656,1,1,3075,1,1,3146,1,1,3276,1,1,2760,1,1,3453
cv294,35.25900000,139.15844000,緑町,伊豆箱根鉄道,大雄山線,12,4,1,1,416,1,1,424,1,1,425,1,1,442,1,1,461,1,1,3871,1,1,473
cv295,35.29200000,139.13429000,相模沼田,伊豆箱根鉄道,大雄山線,12,4,1,1,2931,1,1,2952,1,1,3045,1,1,2948,1,1,3018,1,1,675,1,1,2990
cv296,35.27491000,139.15595000,五百羅漢,伊豆箱根鉄道,大雄山線,12,4,1,1,1495,1,1,1516,1,1,1498,1,1,1523,1,1,1500,1,1,3009,1,1,1462
cv297,35.30112000,139.12691000,塚原,伊豆箱根鉄道,大雄山線,12,4,1,1,2457,1,1,2464,1,1,2412,1,1,2334,1,1,2377,1,1,4857,1,1,2333
cv298,35.28767000,139.13962000,飯田岡,伊豆箱根鉄道,大雄山線,12,4,1,1,1713,1,1,1744,1,1,1805,1,1,1764,1,1,1754,1,1,3287,1,1,1783
cv299,35.31780000,139.10911000,富士フイルム前,伊豆箱根鉄道,大雄山線,12,4,1,1,1292,1,1,1243,1,1,1228,1,1,1215,1,1,1263,1,1,2546,1,1,1342
cv300,33.82766000,132.77333000,いよ立花,伊予鉄道,横河原線,12,4,1,1,2028,1,1,2029,1,1,2117,1,1,2052,1,1,2101,1,1,2178,1,1,2272
cv301,33.81599000,132.80429000,久米,伊予鉄道,横河原線,12,4,1,1,2598,1,1,2622,1,1,2705,1,1,2664,1,1,2690,1,1,2726,1,1,2790
cv302,33.82241000,132.78929000,福音寺,伊予鉄道,横河原線,12,4,1,1,1501,1,1,1558,1,1,1600,1,1,1592,1,1,1624,1,1,1677,1,1,1636
cv303,33.80316000,132.88396000,横河原,伊予鉄道,横河原線,12,4,1,1,1257,1,1,1277,1,1,1259,1,1,1225,1,1,1213,1,1,1212,1,1,1235
cv304,33.79510000,132.85660000,牛渕,伊予鉄道,横河原線,12,4,1,1,262,1,1,223,1,1,196,1,1,185,1,1,184,1,1,194,1,1,214
cv305,33.79784000,132.87869000,愛大医学部南口,伊予鉄道,横河原線,12,4,1,1,1250,1,1,1190,1,1,1235,1,1,1178,1,1,1266,1,1,1325,1,1,1313
cv306,33.79761000,132.84663000,牛渕団地前,伊予鉄道,横河原線,12,4,1,1,922,1,1,888,1,1,858,1,1,917,1,1,935,1,1,931,1,1,937
cv307,33.80859000,132.82909000,平井,伊予鉄道,横河原線,12,4,1,1,1140,1,1,1101,1,1,1113,1,1,992,1,1,997,1,1,981,1,1,966
cv308,33.79263000,132.86616000,田窪,伊予鉄道,横河原線,12,4,1,1,738,1,1,741,1,1,794,1,1,764,1,1,764,1,1,755,1,1,781
cv309,33.81242000,132.81573000,鷹ノ子,伊予鉄道,横河原線,12,4,1,1,1038,1,1,1047,1,1,1086,1,1,1073,1,1,1062,1,1,1075,1,1,1074
cv310,33.83556000,132.76227000,松山市,伊予鉄道,横河原線,12,4,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0
cv311,33.83100000,132.76961000,石手川公園,伊予鉄道,横河原線,12,4,1,1,452,1,1,401,1,1,382,1,1,408,1,1,411,1,1,440,1,1,457
cv312,33.81913000,132.79910000,北久米,伊予鉄道,横河原線,12,4,1,1,1242,1,1,1218,1,1,1214,1,1,1194,1,1,1254,1,1,1259,1,1,1161
cv313,33.79281000,132.87333000,見奈良,伊予鉄道,横河原線,12,4,1,1,924,1,1,887,1,1,822,1,1,778,1,1,759,1,1,745,1,1,738
