url,catholic,lat,lng,address,name
https://www.google.com/maps?cid=4622159698307599979,FALSE,35.5189836,134.1792436,〒680-0941 鳥取県鳥取市湖山町北1−５５,日本基督教団湖山教会
https://www.google.com/maps?cid=14569632591303304478,FALSE,35.4644501,134.2286056,〒680-1131 鳥取県鳥取市馬場５６,鳥取復活教会
https://www.google.com/maps?cid=4382484995368696228,FALSE,35.0586515,133.9567808,〒708-0014 岡山県津山市院庄９００−１７,ＳＤＡ津山キリスト教会
https://www.google.com/maps?cid=5429016678871423979,FALSE,35.083495,133.696513,〒717-0013 岡山県真庭市勝山８０４−９,基督兄弟団 勝山教会
https://www.google.com/maps?cid=6648039973798411618,FALSE,35.0832266,134.0093319,〒708-0806 岡山県津山市大田９１−４,津山聖約キリスト教会
https://www.google.com/maps?cid=4940737343123445835,FALSE,35.3076755,135.260886,〒623-0011 京都府綾部市青野町鳩瀬８７,聖イエス会綾部教会
https://www.google.com/maps?cid=15617723672715360666,FALSE,35.302991,135.240875,〒623-0042 京都府綾部市岡町舘ノ内９−１,聖神めぐみ教会
https://www.google.com/maps?cid=13151325443019364472,FALSE,35.637018,136.069548,〒914-0046 福井県敦賀市長沢１３−１３−２,敦賀宣教教会
https://www.google.com/maps?cid=6998718311098336443,FALSE,35.5006403,136.1228593,〒529-0721 滋賀県長浜市西浅井町大浦１１１４,永原チャペル
https://www.google.com/maps?cid=16992978021986008848,FALSE,35.6559576,136.0679918,〒914-0062 福井県敦賀市相生町１４−３,敦賀基督教会
https://www.google.com/maps?cid=8587582507567610079,FALSE,36.2252568,136.1356101,〒913-0057 福井県坂井市三国町米ケ脇５丁目８−３,三国ライトハウス
https://www.google.com/maps?cid=4616739003497740926,FALSE,36.523121,136.645348,〒921-8151 石川県金沢市窪１丁目４１,金沢イエス之御霊教会
https://www.google.com/maps?cid=515054188181200046,FALSE,36.873002,139.089554,〒379-1721 群馬県利根郡みなかみ町藤原６２８９−１４,日本バイブルホーム
https://www.google.com/maps?cid=5860918094021669878,FALSE,36.703464,137.364099,〒930-0353 富山県中新川郡上市町法音寺３１,上市クリスチャンセンター
https://www.google.com/maps?cid=17322522219043475536,FALSE,36.664539,139.098389,〒378-0005 群馬県沼田市久屋原町２３７−１８,沼田ロマンチック街道キリスト教会
